58.4806 	EXP 	New trial (rep=8, index=0): {'this_image': 'go.png', 'corr_ans': 'space'}
58.4876 	EXP 	fbtxt: autoDraw = False
58.4876 	EXP 	fbtxt: autoDraw = False
58.4876 	EXP 	image: image = 'C:\\Users\\kitech\\PycharmProjects\\korean_gonogo\\go.png'
58.4876 	EXP 	image: autoDraw = True
60.4876 	EXP 	image: autoDraw = False
60.4876 	EXP 	image: autoDraw = False
60.4876 	EXP 	fbtxt: autoDraw = True
60.9805 	EXP 	New trial (rep=8, index=1): {'this_image': 'go.png', 'corr_ans': 'space'}
60.9881 	EXP 	fbtxt: autoDraw = False
60.9881 	EXP 	fbtxt: autoDraw = False
60.9881 	EXP 	image: image = 'C:\\Users\\kitech\\PycharmProjects\\korean_gonogo\\go.png'
60.9881 	EXP 	image: autoDraw = True
62.9876 	EXP 	image: autoDraw = False
62.9876 	EXP 	image: autoDraw = False
62.9876 	EXP 	fbtxt: autoDraw = True
63.4810 	EXP 	New trial (rep=8, index=2): {'this_image': 'nogo.png', 'corr_ans': None}
63.4876 	EXP 	fbtxt: autoDraw = False
63.4876 	EXP 	fbtxt: autoDraw = False
63.4876 	EXP 	image: image = 'C:\\Users\\kitech\\PycharmProjects\\korean_gonogo\\nogo.png'
63.4876 	EXP 	image: autoDraw = True
65.4876 	EXP 	image: autoDraw = False
65.4876 	EXP 	image: autoDraw = False
65.4876 	EXP 	fbtxt: autoDraw = True
65.9803 	EXP 	New trial (rep=8, index=3): {'this_image': 'go.png', 'corr_ans': 'space'}
65.9879 	EXP 	fbtxt: autoDraw = False
65.9879 	EXP 	fbtxt: autoDraw = False
65.9879 	EXP 	image: image = 'C:\\Users\\kitech\\PycharmProjects\\korean_gonogo\\go.png'
65.9879 	EXP 	image: autoDraw = True
67.9876 	EXP 	image: autoDraw = False
67.9876 	EXP 	image: autoDraw = False
67.9876 	EXP 	fbtxt: autoDraw = True
68.4804 	EXP 	New trial (rep=9, index=0): {'this_image': 'go.png', 'corr_ans': 'space'}
68.4877 	EXP 	fbtxt: autoDraw = False
68.4877 	EXP 	fbtxt: autoDraw = False
68.4877 	EXP 	image: image = 'C:\\Users\\kitech\\PycharmProjects\\korean_gonogo\\go.png'
68.4877 	EXP 	image: autoDraw = True
70.4873 	EXP 	image: autoDraw = False
70.4873 	EXP 	image: autoDraw = False
70.4873 	EXP 	fbtxt: autoDraw = True
70.9801 	EXP 	New trial (rep=9, index=1): {'this_image': 'go.png', 'corr_ans': 'space'}
70.9889 	EXP 	fbtxt: autoDraw = False
70.9889 	EXP 	fbtxt: autoDraw = False
70.9889 	EXP 	image: image = 'C:\\Users\\kitech\\PycharmProjects\\korean_gonogo\\go.png'
70.9889 	EXP 	image: autoDraw = True
72.9959 	EXP 	image: autoDraw = False
72.9959 	EXP 	fbtxt: autoDraw = True
73.4883 	EXP 	New trial (rep=9, index=2): {'this_image': 'go.png', 'corr_ans': 'space'}
73.4960 	EXP 	fbtxt: autoDraw = False
73.4960 	EXP 	image: image = 'C:\\Users\\kitech\\PycharmProjects\\korean_gonogo\\go.png'
73.4960 	EXP 	image: autoDraw = True
73.7730 	DATA 	Keypress: escape
73.9548 	EXP 	gng: status = STOPPED
73.9628 	EXP 	image: autoDraw = False
73.9630 	EXP 	gng: status = STOPPED
76.1292 	EXP 	window1: mouseVisible = True
